Gene	pos.pvalue	pos.fdr	neg.pvalue	neg.fdr
PPIL2	0.980750407830343	0.997553017944535	0.0192495921696574	0.749999999999998
PPP1R2P9	0.328221859706362	0.902061855670103	0.671451876019576	0.96280834914611
PRDM1	0.871778140293638	0.983597883597884	0.128221859706362	0.884671532846715
PTCH1	0.917944535073409	0.985464098073555	0.0818923327895595	0.884671532846715
PTEN	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
RAMP1	0.529037520391517	0.902061855670103	0.470636215334421	0.96280834914611
RB1	0.204241435562806	0.902061855670103	0.795758564437194	0.96280834914611
RBM5	0.424306688417618	0.902061855670103	0.57536704730832	0.96280834914611
RNF111	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
RNF43	0.218433931484502	0.902061855670103	0.781566068515498	0.96280834914611
RPL13	0.420065252854812	0.902061855670103	0.579608482871126	0.96280834914611
RPL14	0.686133768352365	0.981818181818182	0.313539967373573	0.905769230769231
RPL18A	0.229363784665579	0.902061855670103	0.770636215334421	0.96280834914611
RPL21	0.377487765089723	0.902061855670103	0.622022838499184	0.96280834914611
RPL23	0.942251223491028	0.994148020654045	0.0577487765089723	0.884671532846715
RPL23A	0.291027732463295	0.902061855670103	0.708972267536705	0.96280834914611
RPL3	0.422675367047308	0.902061855670103	0.577324632952692	0.96280834914611
RPL30	0.453507340946166	0.902061855670103	0.546329526916803	0.96280834914611
RPL34	0.405709624796085	0.902061855670103	0.594290375203915	0.96280834914611
RPL37	0.193637846655791	0.902061855670103	0.806362153344209	0.96280834914611
RPL37A	0.00342577487765094	0.65	0.996574225122349	0.998202614379085
RPL39	0.191680261011419	0.902061855670103	0.807830342577488	0.96280834914611
RPL5	0.779608482871126	0.981818181818182	0.220228384991843	0.905769230769231
RPL8	0.949265905383361	0.997553017944535	0.0507340946166395	0.884671532846715
RPS15A	0.98352365415987	0.997553017944535	0.0159869494290376	0.749999999999998
RPS19	0.173083197389886	0.902061855670103	0.826916802610114	0.96280834914611
RPS26	0.862153344208809	0.981818181818182	0.137846655791191	0.884671532846715
RPS3A	0.758727569331158	0.981818181818182	0.241272430668842	0.905769230769231
RPS6	0.855954323001631	0.981818181818182	0.144045676998369	0.884671532846715
RPS7	0.758238172920065	0.981818181818182	0.241598694942904	0.905769230769231
RPS9	0.620554649265905	0.951	0.355464926590538	0.905769230769231
RPSA	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
RRM2B	0.165905383360522	0.902061855670103	0.832626427406199	0.963345864661654
RSL24D1	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
SERPINB8	0.536215334420881	0.902061855670103	0.463784665579119	0.96280834914611
SESN2	0.425122349102773	0.902061855670103	0.574877650897227	0.96280834914611
SLC24A1	0.0225122349102773	0.902061855670103	0.977487765089723	0.992561983471074
SLC6A11	0.0910277324632953	0.902061855670103	0.908972267536705	0.981740614334471
SLC7A1	0.620554649265905	0.951	0.355464926590538	0.905769230769231
SMAD4	0.82626427406199	0.981818181818182	0.173409461663948	0.884671532846715
SNAPC5	0.344535073409462	0.902061855670103	0.653344208809135	0.96280834914611
SNRNP200	0.997553017944535	0.997553017944535	0.0024469820554649	0.450000000000001
SPHK1	0.982707993474714	0.997553017944535	0.0172920065252855	0.749999999999998
SRGAP2	0.823817292006525	0.981818181818182	0.176182707993475	0.884671532846715
STK11	0.0699836867862969	0.902061855670103	0.930016313213703	0.981740614334471
TGFB1	0.815660685154976	0.981818181818182	0.183360522022838	0.884671532846715
TGFBR2	0.899184339314845	0.983597883597884	0.100815660685155	0.884671532846715
THADA	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
TP53	0.0145187601957586	0.902061855670103	0.98531810766721	0.993421052631579
TRHR	0.217128874388254	0.902061855670103	0.782871125611746	0.96280834914611
TSSAAVS1	0.766231647634584	0.981818181818182	0.233768352365416	0.905769230769231
TSSABCA13	0.174551386623165	0.902061855670103	0.825448613376835	0.96280834914611
TSSADAM17	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
TSSADAT1	0.84584013050571	0.981818181818182	0.15415986949429	0.884671532846715
TSSAKT1	0.480587275693312	0.902061855670103	0.519412724306688	0.96280834914611
TSSALDH16A1	0.324796084828711	0.902061855670103	0.675203915171289	0.96280834914611
TSSATM	0.120065252854812	0.902061855670103	0.879771615008157	0.981740614334471
TSSATP7A	0.338662316476346	0.902061855670103	0.661337683523654	0.96280834914611
TSSATP7B	0.620554649265905	0.951	0.355464926590538	0.905769230769231
TSSATR	0.989070146818923	0.997553017944535	0.0109298531810766	0.744444444444442
TSSBCL2L1	0.906688417618271	0.983597883597884	0.0933115823817292	0.884671532846715
TSSBCL6B	0.0238172920065253	0.902061855670103	0.976182707993475	0.992561983471074
TSSBECN1	0.930831973898858	0.990625	0.067699836867863	0.884671532846715
TSSBRCA2	0.46231647634584	0.902061855670103	0.53768352365416	0.96280834914611
TSSC1R	0.840783034257749	0.981818181818182	0.158564437194127	0.884671532846715
TSSCADM1	0.974388254486134	0.997553017944535	0.0256117455138662	0.785
TSSCCND1	0.94910277324633	0.997553017944535	0.0508972267536705	0.884671532846715
TSSCDH4	0.818433931484502	0.981818181818182	0.181239804241436	0.884671532846715
TSSCELF1	0.919902120717781	0.985839160839161	0.0800978792822186	0.884671532846715
TSSCLEC2B	0.518923327895595	0.902061855670103	0.480913539967374	0.96280834914611
TSSCLSTN3	0.37047308319739	0.902061855670103	0.627732463295269	0.96280834914611
TSSDAG1	0.195269168026101	0.902061855670103	0.803425774877651	0.96280834914611
TSSE2F2	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
TSSEHMT2	0.802773246329527	0.981818181818182	0.197226753670473	0.884671532846715
TSSEIF3G	0.183360522022838	0.902061855670103	0.816639477977162	0.96280834914611
TSSEIF5B	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
TSSEPC1	0.00342577487765094	0.65	0.996574225122349	0.998202614379085
TSSEPHA2	0.172267536704731	0.902061855670103	0.827732463295269	0.96280834914611
TSSERCC1	0.897389885807504	0.983597883597884	0.102446982055465	0.884671532846715
TSSETV6	0.165415986949429	0.902061855670103	0.83442088091354	0.963345864661654
TSSFAM188A	0.230995106035889	0.902061855670103	0.769004893964111	0.96280834914611
TSSGLTSCR2	0.0453507340946167	0.902061855670103	0.954649265905383	0.990524534686971
TSSGRIA2	0.110603588907015	0.902061855670103	0.889396411092985	0.981740614334471
TSSHNRNPM	0.845676998368679	0.981818181818182	0.154323001631321	0.884671532846715
TSSIK	0.997063621533442	0.997553017944535	0.00293637846655792	0.450000000000001
TSSING5	0.240130505709625	0.902061855670103	0.758238172920065	0.96280834914611
TSSKARS	0.551386623164764	0.902061855670103	0.448613376835236	0.96280834914611
TSSKEAP1	0.781239804241436	0.981818181818182	0.218107667210441	0.905769230769231
TSSLATS1	0.868026101141925	0.983597883597884	0.131810766721044	0.884671532846715
TSSLCP1	0.0168026101141925	0.902061855670103	0.983197389885808	0.99341021416804
TSSMSMO1	0.0234910277324633	0.902061855670103	0.976508972267537	0.992561983471074
TSSNF1	0.74747145187602	0.981818181818182	0.252202283849918	0.905769230769231
TSSNFE2L2	0.913866231647635	0.984534270650264	0.0861337683523654	0.884671532846715
TSSNHP2L1	0.197226753670473	0.902061855670103	0.802773246329527	0.96280834914611
TSSOR5V1	0.068352365415987	0.902061855670103	0.931484502446982	0.981740614334471
TSSPAX5	0.410277324632953	0.902061855670103	0.589722675367047	0.96280834914611
TSSPCDHGC4	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
TSSPLK1	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
TSSPLXNB2	0.535073409461664	0.902061855670103	0.464926590538336	0.96280834914611
TSSPPAP2C	0.00424143556280587	0.65	0.995758564437194	0.998202614379085
TSSPPIL2	0.379934747145188	0.902061855670103	0.620065252854812	0.96280834914611
TSSPRDM1	0.230995106035889	0.902061855670103	0.769004893964111	0.96280834914611
TSSPTCH1	0.0706362153344209	0.902061855670103	0.929363784665579	0.981740614334471
TSSRB1	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
TSSRBM5	0.952365415986949	0.997553017944535	0.0474714518760195	0.884671532846715
TSSRNF43	0.702936378466558	0.981818181818182	0.297063621533442	0.905769230769231
TSSRPL3	0.190048939641109	0.902061855670103	0.809461663947798	0.96280834914611
TSSRPL8	0.75252854812398	0.981818181818182	0.24747145187602	0.905769230769231
TSSRRM2B	0.861500815660685	0.981818181818182	0.138499184339315	0.884671532846715
TSSSERPINB8	0.0362153344208809	0.902061855670103	0.963784665579119	0.992561983471074
TSSSESN2	0.781892332789559	0.981818181818182	0.218107667210441	0.905769230769231
TSSSLC24A1	0.990375203915171	0.997553017944535	0.00962479608482869	0.744444444444442
TSSSLC7A1	0.966068515497553	0.997553017944535	0.033931484502447	0.842857142857143
TSSSMAD4	0.0574225122349102	0.902061855670103	0.94257748776509	0.98265306122449
TSSSNAPC5	0.986296900489396	0.997553017944535	0.0127243066884176	0.749999999999998
TSSSNRNP200	0.502936378466558	0.902061855670103	0.497063621533442	0.96280834914611
TSSSPHK1	0.393800978792822	0.902061855670103	0.605057096247961	0.96280834914611
TSSSRGAP2	0.678140293637847	0.981818181818182	0.321859706362153	0.905769230769231
TSSSTK11	0.0252854812398042	0.902061855670103	0.974714518760196	0.992561983471074
TSSTGFB1	0.732300163132137	0.981818181818182	0.266557911908646	0.905769230769231
TSSTGFBR2	0.00668841761827077	0.819999999999996	0.993311582381729	0.998202614379085
TSSTP53	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
TSSUCK1	0.262479608482871	0.902061855670103	0.737357259380098	0.96280834914611
TSSUSP24	0.472430668841762	0.902061855670103	0.527079934747145	0.96280834914611
TSSWT1	0.717292006525285	0.981818181818182	0.282707993474715	0.905769230769231
TSSXPA	0.827732463295269	0.981818181818182	0.172267536704731	0.884671532846715
UCK1	0.825938009787928	0.981818181818182	0.17373572593801	0.884671532846715
USP24	0.453833605220228	0.902061855670103	0.544861337683524	0.96280834914611
WT1	0.247634584013051	0.902061855670103	0.751712887438825	0.96280834914611
XPA	0.892659053833605	0.983597883597884	0.106688417618271	0.884671532846715
candidate5	0.221207177814029	0.902061855670103	0.778792822185971	0.96280834914611
candidate50	0.418760195758564	0.902061855670103	0.581076672104405	0.96280834914611
candidate500	0.316639477977162	0.902061855670103	0.682871125611746	0.96280834914611
candidate501	0.853344208809135	0.981818181818182	0.146166394779772	0.884671532846715
candidate502	0.767047308319739	0.981818181818182	0.23278955954323	0.905769230769231
candidate503	0.54910277324633	0.902061855670103	0.45089722675367	0.96280834914611
candidate504	0.87047308319739	0.983597883597884	0.12952691680261	0.884671532846715
candidate505	0.243393148450245	0.902061855670103	0.756606851549755	0.96280834914611
candidate506	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
candidate507	0.764926590538336	0.981818181818182	0.235073409461664	0.905769230769231
candidate508	0.971125611745514	0.997553017944535	0.0288743882544862	0.840909090909092
candidate509	0.831810766721044	0.981818181818182	0.168189233278956	0.884671532846715
candidate51	0.163621533442088	0.902061855670103	0.83605220228385	0.963345864661654
candidate510	0.816802610114193	0.981818181818182	0.183034257748776	0.884671532846715
candidate511	0.830505709624796	0.981818181818182	0.169331158238173	0.884671532846715
candidate512	0.240130505709625	0.902061855670103	0.758238172920065	0.96280834914611
candidate513	0.467862969004894	0.902061855670103	0.532137030995106	0.96280834914611
candidate514	0.322349102773246	0.902061855670103	0.677487765089723	0.96280834914611
candidate515	0.806851549755302	0.981818181818182	0.192006525285481	0.884671532846715
candidate517	0.808482871125612	0.981818181818182	0.191517128874388	0.884671532846715
candidate518	0.369168026101142	0.902061855670103	0.630831973898858	0.96280834914611
candidate519	0.497063621533442	0.902061855670103	0.502610114192496	0.96280834914611
candidate52	0.520880913539967	0.902061855670103	0.478955954323002	0.96280834914611
candidate520	0.748776508972268	0.981818181818182	0.250734094616639	0.905769230769231
candidate521	0.292822185970636	0.902061855670103	0.707177814029364	0.96280834914611
candidate522	0.712724306688418	0.981818181818182	0.287275693311582	0.905769230769231
candidate523	0.749592169657423	0.981818181818182	0.250407830342577	0.905769230769231
candidate524	0.884502446982055	0.983597883597884	0.115497553017945	0.884671532846715
candidate525	0.542740619902121	0.902061855670103	0.457259380097879	0.96280834914611
candidate527	0.850570962479609	0.981818181818182	0.149429037520391	0.884671532846715
candidate528	0.193637846655791	0.902061855670103	0.806362153344209	0.96280834914611
candidate529	0.700163132137031	0.981818181818182	0.299347471451876	0.905769230769231
candidate530	0.74584013050571	0.981818181818182	0.25415986949429	0.905769230769231
candidate531	0.810603588907015	0.981818181818182	0.189396411092985	0.884671532846715
candidate532	0.45252854812398	0.902061855670103	0.546818923327896	0.96280834914611
candidate533	0.793148450244698	0.981818181818182	0.205872756933116	0.901428571428571
candidate534	0.887112561174551	0.983597883597884	0.112887438825449	0.884671532846715
candidate535	0.269657422512235	0.902061855670103	0.730342577487765	0.96280834914611
candidate536	0.521533442088091	0.902061855670103	0.478466557911909	0.96280834914611
candidate537	0.396084828711256	0.902061855670103	0.603915171288744	0.96280834914611
candidate538	0.0717781402936378	0.902061855670103	0.928221859706362	0.981740614334471
candidate539	0.425448613376835	0.902061855670103	0.574551386623165	0.96280834914611
candidate54	0.730179445350734	0.981818181818182	0.269820554649266	0.905769230769231
candidate541	0.652691680261011	0.981818181818182	0.347308319738989	0.905769230769231
candidate543	0.242903752039152	0.902061855670103	0.757096247960848	0.96280834914611
candidate544	0.620554649265905	0.951	0.355464926590538	0.905769230769231
candidate545	0.977977161500816	0.997553017944535	0.0220228384991843	0.749999999999998
candidate546	0.436541598694943	0.902061855670103	0.563458401305057	0.96280834914611
candidate547	0.671451876019576	0.981818181818182	0.328384991843393	0.905769230769231
candidate549	0.126590538336052	0.902061855670103	0.873409461663948	0.981740614334471
candidate55	0.302936378466558	0.902061855670103	0.69673735725938	0.96280834914611
candidate550	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
candidate552	0.193637846655791	0.902061855670103	0.806362153344209	0.96280834914611
candidate553	0.296247960848287	0.902061855670103	0.703752039151713	0.96280834914611
candidate554	0.851386623164763	0.981818181818182	0.148613376835237	0.884671532846715
candidate555	0.212561174551387	0.902061855670103	0.787275693311582	0.96280834914611
candidate556	0.496247960848287	0.902061855670103	0.503752039151713	0.96280834914611
candidate557	0.856933115823817	0.981818181818182	0.142903752039152	0.884671532846715
candidate558	0.29510603588907	0.902061855670103	0.70489396411093	0.96280834914611
candidate56	0.0606851549755302	0.902061855670103	0.938499184339315	0.981740614334471
candidate560	0.251223491027732	0.902061855670103	0.748613376835237	0.96280834914611
candidate561	0.49836867862969	0.902061855670103	0.50163132137031	0.96280834914611
candidate562	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
candidate563	0.512398042414356	0.902061855670103	0.487275693311582	0.96280834914611
candidate564	0.464437194127243	0.902061855670103	0.535562805872757	0.96280834914611
candidate566	0.940456769983687	0.993965517241379	0.0595432300163132	0.884671532846715
candidate567	0.515497553017945	0.902061855670103	0.484339314845024	0.96280834914611
candidate568	0.0159869494290376	0.902061855670103	0.983686786296901	0.99341021416804
candidate569	0.768515497553018	0.981818181818182	0.231484502446982	0.905769230769231
candidate57	0.412724306688418	0.902061855670103	0.587275693311582	0.96280834914611
candidate570	0.525122349102773	0.902061855670103	0.474877650897227	0.96280834914611
candidate571	0.341272430668842	0.902061855670103	0.658727569331158	0.96280834914611
candidate572	0.961827079934747	0.997553017944535	0.0381729200652529	0.842857142857143
candidate573	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
candidate574	0.46721044045677	0.902061855670103	0.53278955954323	0.96280834914611
candidate575	0.0982055464926591	0.902061855670103	0.899836867862969	0.981740614334471
candidate576	0.736541598694943	0.981818181818182	0.263132137030995	0.905769230769231
candidate577	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
candidate578	0.441272430668842	0.902061855670103	0.558727569331158	0.96280834914611
candidate579	0.519902120717781	0.902061855670103	0.480097879282219	0.96280834914611
candidate58	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
candidate580	0.169494290375204	0.902061855670103	0.830505709624796	0.963345864661654
candidate581	0.852202283849918	0.981818181818182	0.147797716150082	0.884671532846715
candidate584	0.570799347471452	0.902061855670103	0.429200652528548	0.96280834914611
candidate585	0.679282218597064	0.981818181818182	0.320717781402936	0.905769230769231
candidate586	0.857096247960848	0.981818181818182	0.142088091353997	0.884671532846715
candidate587	0.373083197389886	0.902061855670103	0.62626427406199	0.96280834914611
candidate588	0.851386623164763	0.981818181818182	0.148613376835237	0.884671532846715
candidate589	0.215008156606852	0.902061855670103	0.784991843393148	0.96280834914611
candidate59	0.331484502446982	0.902061855670103	0.667536704730832	0.96280834914611
candidate590	0.0628058727569332	0.902061855670103	0.937194127243067	0.981740614334471
candidate591	0.0414355628058728	0.902061855670103	0.958401305057096	0.991231028667791
candidate592	0.666394779771615	0.981818181818182	0.333605220228385	0.905769230769231
candidate593	0.431321370309951	0.902061855670103	0.568189233278956	0.96280834914611
candidate594	0.174061990212072	0.902061855670103	0.825938009787928	0.96280834914611
candidate595	0.566884176182708	0.902061855670103	0.433115823817292	0.96280834914611
candidate596	0.303425774877651	0.902061855670103	0.696574225122349	0.96280834914611
candidate597	0.193311582381729	0.902061855670103	0.806362153344209	0.96280834914611
candidate598	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
candidate599	0.690375203915171	0.981818181818182	0.309624796084829	0.905769230769231
candidate6	0.896084828711256	0.983597883597884	0.103915171288744	0.884671532846715
candidate60	0.72300163132137	0.981818181818182	0.27699836867863	0.905769230769231
candidate600	0.245513866231648	0.902061855670103	0.75415986949429	0.96280834914611
candidate601	0.433442088091354	0.902061855670103	0.566557911908646	0.96280834914611
candidate602	0.44094616639478	0.902061855670103	0.55905383360522	0.96280834914611
candidate603	0.189722675367047	0.902061855670103	0.809951060358891	0.96280834914611
candidate604	0.737194127243067	0.981818181818182	0.262805872756933	0.905769230769231
candidate605	0.108319738988581	0.902061855670103	0.891353996737357	0.981740614334471
candidate606	0.506362153344209	0.902061855670103	0.492169657422512	0.96280834914611
candidate607	0.034257748776509	0.902061855670103	0.96557911908646	0.992561983471074
candidate608	0.804730831973899	0.981818181818182	0.194616639477977	0.884671532846715
candidate609	0.224959216965742	0.902061855670103	0.775040783034258	0.96280834914611
candidate61	0.49673735725938	0.902061855670103	0.503099510603589	0.96280834914611
candidate610	0.841761827079935	0.981818181818182	0.158075040783034	0.884671532846715
candidate612	0.186460032626427	0.902061855670103	0.813539967373573	0.96280834914611
candidate613	0.393800978792822	0.902061855670103	0.606199021207178	0.96280834914611
candidate614	0.291353996737357	0.902061855670103	0.708482871125612	0.96280834914611
candidate615	0.346818923327896	0.902061855670103	0.653181076672104	0.96280834914611
candidate616	0.793148450244698	0.981818181818182	0.205872756933116	0.901428571428571
candidate617	0.447308319738989	0.902061855670103	0.552691680261011	0.96280834914611
candidate619	0.438662316476346	0.902061855670103	0.561011419249592	0.96280834914611
candidate62	0.830179445350734	0.981818181818182	0.169820554649266	0.884671532846715
candidate620	0.926427406199021	0.987652173913044	0.0735725938009788	0.884671532846715
candidate621	0.664110929853181	0.981818181818182	0.335562805872757	0.905769230769231
candidate622	0.0290375203915171	0.902061855670103	0.970962479608483	0.992561983471074
candidate623	0.110440456769984	0.902061855670103	0.889559543230016	0.981740614334471
candidate624	0.530016313213703	0.902061855670103	0.469983686786297	0.96280834914611
candidate625	0.439967373572594	0.902061855670103	0.559543230016313	0.96280834914611
candidate626	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
candidate627	0.882055464926591	0.983597883597884	0.11794453507341	0.884671532846715
candidate628	0.330179445350734	0.902061855670103	0.669820554649266	0.96280834914611
candidate629	0.30652528548124	0.902061855670103	0.692985318107667	0.96280834914611
candidate63	0.620554649265905	0.951	0.355464926590538	0.905769230769231
candidate630	0.447308319738989	0.902061855670103	0.552691680261011	0.96280834914611
candidate631	0.937846655791191	0.993782383419689	0.0618270799347471	0.884671532846715
candidate632	0.564110929853181	0.902061855670103	0.435889070146819	0.96280834914611
candidate633	0.0936378466557912	0.902061855670103	0.906035889070147	0.981740614334471
candidate634	0.620554649265905	0.951	0.355464926590538	0.905769230769231
candidate635	0.566721044045677	0.902061855670103	0.433278955954323	0.96280834914611
candidate636	0.389559543230016	0.902061855670103	0.610277324632953	0.96280834914611
candidate637	0.0840130505709624	0.902061855670103	0.915823817292007	0.981740614334471
candidate639	0.423491027732463	0.902061855670103	0.576345840130506	0.96280834914611
candidate64	0.45089722675367	0.902061855670103	0.54910277324633	0.96280834914611
candidate640	0.443719412724307	0.902061855670103	0.5557911908646	0.96280834914611
candidate641	0.969820554649266	0.997553017944535	0.0301794453507341	0.840909090909092
candidate642	0.338825448613377	0.902061855670103	0.661174551386623	0.96280834914611
candidate643	0.431810766721044	0.902061855670103	0.568189233278956	0.96280834914611
candidate644	0.230179445350734	0.902061855670103	0.769820554649266	0.96280834914611
candidate645	0.877977161500816	0.983597883597884	0.121859706362153	0.884671532846715
candidate646	0.0835236541598695	0.902061855670103	0.91647634584013	0.981740614334471
candidate647	0.751386623164763	0.981818181818182	0.248287112561175	0.905769230769231
candidate648	0.211582381729201	0.902061855670103	0.788417618270799	0.96280834914611
candidate649	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
candidate65	0.878140293637847	0.983597883597884	0.121859706362153	0.884671532846715
candidate650	0.903588907014682	0.983597883597884	0.0962479608482871	0.884671532846715
candidate652	0.0853181076672105	0.902061855670103	0.914192495921697	0.981740614334471
candidate653	0.102446982055465	0.902061855670103	0.897553017944535	0.981740614334471
candidate654	0.762969004893964	0.981818181818182	0.237030995106036	0.905769230769231
candidate655	0.938662316476346	0.993782383419689	0.0613376835236542	0.884671532846715
candidate656	0.92463295269168	0.987652173913044	0.0753670473083197	0.884671532846715
candidate657	0.0951060358890701	0.902061855670103	0.904730831973899	0.981740614334471
candidate658	0.682544861337684	0.981818181818182	0.317128874388255	0.905769230769231
candidate659	0.570962479608483	0.902061855670103	0.384176182707993	0.905769230769231
